ASSERTION	AAEDAAEDAQAAAAAAAEB/QA==
ASSERTION	AAECAAMBAAAAAAAAAPA/
ASSERTION	AAEEBAAAAAAAAAAAAA==
ASSERTION	AAEBAAIEAAAAAAAAAAAA
ASSERTION	AAMAAQRTcGluAwABBQAAAAAAAMBXQAEAAAAAAAAAiUA=
ASSERTION	AAMAAQRTcGluAgADAQAAAAAAAADgPw==
ASSERTION	AAMAAQRKb2luAgADAQAAAAAAAADgPw==
RUN	com.rgp.loadtest.naga777.grpc.Naga777GrpcSimulation	naga777grpcsimulation	1788492958288	 	3.9.5
USER	naga777-grpc-player-journey	START	1788492958402
REQUEST		Spin	1788492970828	1788492970843	OK	 
REQUEST		Spin	1788492970924	1788492970944	OK	 
REQUEST		Spin	1788492971024	1788492971028	OK	 
REQUEST		Spin	1788492971127	1788492971141	OK	 
REQUEST		Spin	1788492971232	1788492971249	OK	 
REQUEST		Spin	1788492971330	1788492971349	OK	 
REQUEST		Spin	1788492972451	1788492972473	OK	 
REQUEST		Spin	1788492972528	1788492972544	OK	 
REQUEST		Spin	1788492972630	1788492972653	OK	 
REQUEST		Spin	1788492972729	1788492972744	OK	 
REQUEST		Spin	1788492972829	1788492972844	OK	 
REQUEST		Spin	1788492972925	1788492972945	OK	 
REQUEST		Spin	1788492973025	1788492973027	OK	 
REQUEST		Spin	1788492973128	1788492973140	OK	 
REQUEST		Spin	1788492973233	1788492973251	OK	 
REQUEST		Spin	1788492973331	1788492973347	OK	 
REQUEST		Spin	1788492974451	1788492974465	OK	 
REQUEST		Spin	1788492974529	1788492974543	OK	 
REQUEST		Spin	1788492974631	1788492974647	OK	 
REQUEST		Spin	1788492974729	1788492974745	OK	 
REQUEST		Spin	1788492974830	1788492974847	OK	 
REQUEST		Spin	1788492974926	1788492974940	OK	 
REQUEST		Spin	1788492975027	1788492975032	OK	 
REQUEST		Spin	1788492975129	1788492975143	OK	 
REQUEST		Spin	1788492975234	1788492975249	OK	 
REQUEST		Spin	1788492975333	1788492975348	OK	 
REQUEST		Spin	1788492976452	1788492976469	OK	 
REQUEST		Spin	1788492976530	1788492976548	OK	 
REQUEST		Spin	1788492976631	1788492976651	OK	 
REQUEST		Spin	1788492976730	1788492976744	OK	 
REQUEST		Spin	1788492976831	1788492976846	OK	 
REQUEST		Spin	1788492976927	1788492976941	OK	 
REQUEST		Spin	1788492977028	1788492977031	OK	 
REQUEST		Spin	1788492977130	1788492977150	OK	 
REQUEST		Spin	1788492977235	1788492977250	OK	 
REQUEST		Spin	1788492977335	1788492977357	OK	 
REQUEST		Spin	1788492978452	1788492978466	OK	 
REQUEST		Spin	1788492978531	1788492978539	OK	 
REQUEST		Spin	1788492978632	1788492978644	OK	 
REQUEST		Spin	1788492978732	1788492978742	OK	 
REQUEST		Spin	1788492978832	1788492978842	OK	 
REQUEST		Spin	1788492978928	1788492978944	OK	 
REQUEST		Spin	1788492979028	1788492979031	OK	 
REQUEST		Spin	1788492979131	1788492979146	OK	 
REQUEST		Spin	1788492979236	1788492979252	OK	 
REQUEST		Spin	1788492979336	1788492979351	OK	 
REQUEST		Spin	1788492980458	1788492980473	OK	 
REQUEST		Spin	1788492980531	1788492980547	OK	 
REQUEST		Spin	1788492980633	1788492980648	OK	 
REQUEST		Spin	1788492980732	1788492980760	OK	 
REQUEST		Spin	1788492980833	1788492980844	OK	 
REQUEST		Spin	1788492980929	1788492980938	OK	 
REQUEST		Spin	1788492981029	1788492981031	OK	 
REQUEST		Spin	1788492981132	1788492981143	OK	 
REQUEST		Spin	1788492981237	1788492981246	OK	 
REQUEST		Spin	1788492981336	1788492981350	OK	 
REQUEST		Spin	1788492982460	1788492982473	OK	 
REQUEST		Spin	1788492982533	1788492982549	OK	 
REQUEST		Spin	1788492982634	1788492982650	OK	 
REQUEST		Spin	1788492982733	1788492982745	OK	 
